k,c,z
2.02927,0.8947,0.927363
2.05456,0.897307,0.909784
2.09687,0.915452,0.936938
2.19883,0.963021,1.02015
2.04561,0.842414,0.715287
1.972,0.844323,0.788254
1.8616,0.794918,0.717811
1.8515,0.822249,0.830507
1.93973,0.87664,0.955471
2.12552,0.960126,1.09576
2.5661,1.1539,1.43478
2.87281,1.21421,1.33986
3.06146,1.24372,1.25251
3.20648,1.27604,1.23443
3.20937,1.24306,1.10361
3.12393,1.19685,1.00976
3.31403,1.31806,1.29481
3.34737,1.28936,1.15316
3.37697,1.29751,1.15675
3.52277,1.36612,1.28493
3.4143,1.2735,1.03851
3.4626,1.32636,1.1883
3.54166,1.35538,1.2272
3.58393,1.35804,1.20043
3.53871,1.32433,1.1166
3.39432,1.2593,1.0066
3.08079,1.12364,0.80132
3.08886,1.2097,1.08819
2.91926,1.11492,0.894901
2.77997,1.0811,0.894864
2.64307,1.03997,0.869221
2.64231,1.07504,1.00001
2.58957,1.04568,0.939301
2.6275,1.08017,1.0351
2.42785,0.954561,0.761626
2.39543,0.991057,0.921235
2.35731,0.977293,0.906956
2.43312,1.02988,1.03712
2.4486,1.01963,0.979091
2.49968,1.04432,1.02446
2.63909,1.10822,1.13755
2.91406,1.22146,1.31577
2.78505,1.08555,0.904374
2.83735,1.14677,1.08666
2.79304,1.10961,0.986585
2.82933,1.14051,1.06999
2.9472,1.195,1.16825
3.0888,1.24172,1.21346
3.37419,1.35638,1.39205
3.9553,1.58125,1.7417
4.61659,1.76406,1.8678
4.68409,1.63757,1.33882
4.45916,1.52165,1.11536
4.34321,1.52167,1.19019
4.26369,1.51004,1.2054
4.3979,1.59713,1.40229
4.26023,1.49252,1.14926
4.14333,1.4696,1.1567
3.82699,1.33418,0.942262
3.49972,1.24105,0.873616
3.16503,1.14272,0.800259
2.86593,1.06344,0.767135
2.90675,1.16427,1.08721
2.85513,1.12633,0.991348
2.58903,0.986181,0.735553
2.4087,0.95536,0.777251
2.39516,0.995789,0.940074
2.46451,1.03799,1.03634
2.42935,1.00063,0.924567
2.41193,0.999823,0.938902
2.33229,0.958217,0.85967
2.20961,0.906918,0.788766
2.13676,0.897857,0.824968
2.23698,0.974684,1.0262
2.29647,0.983221,0.994462
2.12092,0.860729,0.710878
2.12426,0.914766,0.903838
2.11492,0.907655,0.885859
2.12042,0.913429,0.902882
2.26358,0.993447,1.07557
2.4232,1.04702,1.12088
2.63537,1.12401,1.2099
2.77327,1.1479,1.15849
2.75597,1.10524,1.0052
2.59308,1.01731,0.83398
2.45976,0.984082,0.834064
2.41513,0.993878,0.912571
2.43821,1.01834,0.984791
2.52363,1.0601,1.06328
2.6979,1.13414,1.18213
3.06673,1.28699,1.43018
3.24059,1.29089,1.26375
3.14282,1.19893,1.00041
3.02507,1.15978,0.962528
3.27661,1.32157,1.34703
3.26972,1.25729,1.10286
3.16548,1.20413,1.00048
3.12702,1.20957,1.05317
3.07653,1.19188,1.0331
3.10307,1.21861,1.10861
3.29436,1.31259,1.29261
3.53344,1.38988,1.37005
3.9425,1.53979,1.57965
4.71519,1.81982,1.99092
5.00752,1.76461,1.55321
5.08074,1.74526,1.42804
4.75476,1.56727,1.08053
4.71866,1.63639,1.31231
4.95266,1.75902,1.55768
5.11278,1.77443,1.50224
4.82954,1.5953,1.11828
4.59889,1.55673,1.14165
4.23594,1.42997,0.979633
3.76598,1.27584,0.813989
3.41703,1.21174,0.838237
3.09272,1.12435,0.793676
2.84437,1.07123,0.807798
2.70177,1.05659,0.875742
2.6142,1.04423,0.910507
2.68137,1.10364,1.07352
2.64175,1.06504,0.962219
2.45715,0.968374,0.783075
2.40902,0.991174,0.908086
2.32653,0.95566,0.855637
2.28547,0.953928,0.889344
2.35797,1.00573,1.01978
2.33328,0.973203,0.915504
2.27528,0.945987,0.869507
2.3804,1.02069,1.05746
2.42757,1.02107,1.007
2.40757,0.997762,0.935355
2.44157,1.02212,0.996385
2.63516,1.11976,1.19114
2.63774,1.07447,1.00239
2.8987,1.21397,1.29978
2.88829,1.14614,1.03496
2.87667,1.14278,1.03301
2.8953,1.15578,1.06492
2.9389,1.17474,1.09616
3.15826,1.2801,1.29859
3.38237,1.34403,1.33432
3.38778,1.29373,1.13369
3.17114,1.17665,0.902277
2.90683,1.08538,0.807361
2.77394,1.08106,0.89933
2.79344,1.12564,1.0474
2.90317,1.18012,1.15314
2.71679,1.04926,0.837981
2.61,1.03794,0.891189
2.51092,1.00923,0.878247
2.36674,0.951367,0.802689
2.38849,1.00263,0.974287
2.48441,1.05062,1.06676
2.61537,1.09901,1.12506
2.85103,1.19393,1.26738
2.9307,1.18052,1.12801
3.14155,1.27323,1.2878
3.23438,1.27151,1.18965
3.15858,1.20918,1.02399
3.2536,1.27844,1.19698
3.2573,1.25711,1.11292
3.06164,1.15019,0.899514
2.89128,1.10635,0.888585
2.89947,1.15439,1.05563
2.8191,1.10823,0.957636
2.89921,1.17187,1.12407
2.97321,1.19209,1.13064
2.87155,1.11845,0.947676
2.81421,1.11265,0.978329
2.77358,1.1047,0.986479
2.60454,1.01916,0.830573
2.49981,1.0044,0.870546
2.55236,1.06084,1.03578
2.79381,1.17839,1.26434
3.01652,1.23902,1.27935
3.03312,1.19528,1.08569
3.1253,1.24081,1.17327
3.21323,1.26488,1.1831
3.38834,1.33517,1.29117
3.36177,1.27892,1.10171
3.17236,1.18417,0.926487
3.11685,1.20234,1.03572
3.10874,1.21177,1.07766
3.14251,1.23175,1.1219
3.53815,1.42792,1.51977
3.80245,1.46632,1.42328
4.11358,1.56225,1.51029
4.34748,1.60359,1.46815
4.34231,1.54549,1.26649
4.36324,1.56,1.30078
4.40099,1.57344,1.31903
4.75062,1.73694,1.6291
4.78345,1.66149,1.34822
4.90483,1.71907,1.45705
4.52883,1.49823,1.00403
4.21149,1.43594,1.01156
3.80834,1.30592,0.87286
3.48499,1.23794,0.873251
3.12314,1.12263,0.768775
2.95543,1.12625,0.902732
2.73528,1.04544,0.810781
2.53049,0.986387,0.780398
2.32208,0.918782,0.728982
2.21216,0.912365,0.804238
2.22754,0.950447,0.936073
2.24538,0.956513,0.941341
2.43714,1.05889,1.15631
2.84868,1.23235,1.44326
3.32485,1.38205,1.56643
3.55283,1.38874,1.35455
3.68699,1.4072,1.2951
3.93702,1.5028,1.43626
3.92562,1.43575,1.20039
3.99687,1.47719,1.2901
3.79995,1.35736,1.03012
3.71647,1.36422,1.11529
3.60646,1.32724,1.07341
3.28258,1.17998,0.833635
3.21579,1.22794,1.04251
2.90797,1.07325,0.769433
2.78523,1.08716,0.910846
2.68137,1.06048,0.908423
2.62603,1.05621,0.943951
2.77077,1.14907,1.16503
2.87679,1.17125,1.14486
3.04835,1.23705,1.23573
3.27241,1.31331,1.31909
3.40601,1.32949,1.25342
3.43125,1.31127,1.16027
3.38707,1.2823,1.09249
3.20536,1.19574,0.939555
3.17922,1.22768,1.07346
3.30087,1.29819,1.22901
3.47817,1.36065,1.30606
3.45229,1.30441,1.11705
3.32231,1.24256,1.00613
3.19005,1.20413,0.98043
3.21657,1.25135,1.12794
3.3787,1.32965,1.27821
3.53279,1.37009,1.2921
3.64468,1.39096,1.27048
3.56132,1.32081,1.08581
3.40064,1.25697,0.993988
3.27942,1.23263,1.00654
3.59376,1.42532,1.4512
3.62342,1.36379,1.18907
3.76316,1.43075,1.31518
3.83002,1.43048,1.25809
3.71342,1.35437,1.08335
3.38371,1.20747,0.848833
3.09749,1.13633,0.82735
2.87546,1.08777,0.838208
2.64692,1.01593,0.78372
2.6602,1.08392,1.01695
2.54365,1.01462,0.868021
2.47212,1.00452,0.897343
2.4137,0.98968,0.898258
2.40404,0.999382,0.945191
2.49628,1.05337,1.06522
2.49211,1.02813,0.967937
2.9412,1.26824,1.49388
3.12677,1.26018,1.25679
3.33644,1.32805,1.31471
3.34993,1.28517,1.13523
3.48294,1.35207,1.26741
3.49913,1.32797,1.16291
3.60731,1.38064,1.26382
3.70451,1.4041,1.2671
3.61257,1.33285,1.08715
3.40517,1.24617,0.954924
3.35966,1.27444,1.08748
3.28522,1.24604,1.04862
3.51127,1.38199,1.35752
3.86123,1.50457,1.51524
4.06787,1.52411,1.40691
4.37075,1.62786,1.53672
4.68312,1.70687,1.57717
4.6871,1.63205,1.31583
5.33412,1.95097,1.95331
5.81197,1.99911,1.80062
5.62087,1.79308,1.26782
5.5407,1.81797,1.39349
5.31541,1.72661,1.24491
4.83972,1.54971,0.998028
4.24247,1.36751,0.813282
3.78819,1.28628,0.827529
3.26684,1.11808,0.670591
3.00542,1.11626,0.827604
2.84826,1.09702,0.891724
2.70988,1.06005,0.881541
2.6078,1.03843,0.895261
2.66787,1.09782,1.06414
2.57632,1.03146,0.898996
2.51928,1.02293,0.921122
2.60966,1.08755,1.08367
2.55618,1.03524,0.931969
2.52129,1.02928,0.943276
2.39644,0.966105,0.828312
2.28402,0.934084,0.816476
2.12918,0.871187,0.736588
2.13831,0.920648,0.912356
2.16126,0.931067,0.929619
2.33919,1.02533,1.12522
2.29904,0.958421,0.892982
2.18744,0.902729,0.794808
2.05054,0.850688,0.736637
1.90797,0.801401,0.695628
1.73896,0.733309,0.618879
1.60169,0.698568,0.62334
1.45229,0.635838,0.55541
1.38715,0.649358,0.659634
1.28124,0.583116,0.544855
1.40919,0.712772,0.904414
1.58628,0.782451,0.983489
1.67659,0.789899,0.900373
1.68923,0.772534,0.813359
1.82704,0.852474,0.988331
1.99917,0.916529,1.05779
2.29158,1.03694,1.23775
2.55032,1.10852,1.24398
2.78265,1.1724,1.25326
3.5408,1.50603,1.87355
3.68297,1.39651,1.27586
3.96142,1.51616,1.4656
4.42054,1.67587,1.67905
4.78341,1.73973,1.62237
5.17692,1.84498,1.69894
5.13057,1.72268,1.32505
4.84449,1.60081,1.13153
4.61889,1.56296,1.14847
4.31332,1.46501,1.03637
4.183,1.47686,1.15366
3.96485,1.39676,1.04496
3.80247,1.3677,1.06378
3.5984,1.30113,0.993191
3.28673,1.18452,0.844847
3.1412,1.1865,0.958813
3.00171,1.14728,0.93838
2.83024,1.08767,0.875381
2.91974,1.18008,1.13636
2.84366,1.11668,0.966135
2.83258,1.12979,1.02547
2.72487,1.07268,0.913523
2.73566,1.10616,1.02855
2.73219,1.10158,1.01422
2.807,1.14322,1.1031
2.9891,1.22231,1.23669
3.05968,1.21618,1.14115
3.03717,1.18727,1.05135
3.08032,1.21603,1.1201
3.20714,1.27253,1.2187
3.46458,1.37545,1.37852
3.5428,1.35401,1.22248
3.45984,1.29291,1.06993
3.57523,1.37377,1.26618
3.59682,1.35636,1.18341
3.54647,1.32529,1.11371
3.37386,1.24629,0.978613
3.16843,1.17882,0.9121
3.04206,1.16254,0.957765
3.11333,1.23239,1.15188
3.05675,1.1845,1.02348
3.15268,1.24968,1.18141
3.27088,1.28851,1.22031
3.06927,1.15089,0.894686
2.93891,1.13107,0.934366
2.75134,1.05935,0.844295
2.53455,0.984014,0.769778
2.47906,1.01108,0.914891
2.38145,0.968941,0.852266
2.19373,0.882088,0.717736
2.11285,0.888431,0.812514
2.02963,0.85961,0.788953
1.97761,0.851582,0.811097
1.9639,0.857624,0.8493
1.96031,0.859007,0.85887
1.91916,0.834748,0.807978
1.98381,0.884974,0.939015
2.07196,0.919146,0.980825
2.22165,0.981851,1.07463
2.32073,1.00064,1.04008
2.31477,0.972274,0.930851
2.36189,1.00062,0.994432
2.50414,1.06781,1.11716
2.53617,1.05081,1.01238
2.34774,0.931983,0.753847
2.45293,1.04303,1.07109
2.38431,0.977675,0.881847
2.45937,1.0378,1.04125
2.55561,1.07251,1.07988
2.67563,1.11463,1.12455
2.51999,0.996673,0.825246
2.47674,1.01343,0.926358
2.32285,0.934285,0.782755
2.2022,0.905643,0.790091
2.07194,0.85992,0.749113
2.0778,0.900312,0.896171
2.08242,0.900904,0.893811
2.10148,0.910891,0.913236
2.02517,0.859502,0.793911
1.8405,0.760957,0.625048
1.89809,0.856227,0.918637
1.855,0.812278,0.789477
1.6957,0.717214,0.610048
1.64066,0.739876,0.73439
1.72497,0.805528,0.908922
1.85959,0.862112,0.989796
2.06345,0.944692,1.10412
2.27816,1.01492,1.15341
2.35354,1.00507,1.02209
2.48111,1.05723,1.09822
2.63718,1.11153,1.15386
2.75487,1.13777,1.13571
3.02546,1.25316,1.32801
3.07573,1.21551,1.12368
3.05946,1.19534,1.06116
2.83885,1.0769,0.832374
2.84831,1.13946,1.04749
2.90707,1.16904,1.10505
3.15326,1.2848,1.32349
3.37774,1.34257,1.33355
3.65091,1.42982,1.41709
3.93384,1.50792,1.46164
3.9153,1.43091,1.19149
3.76422,1.35983,1.06464
3.98198,1.50881,1.41757
4.16186,1.54432,1.40085
4.13623,1.48828,1.22223
4.26063,1.55919,1.37391
4.60088,1.69614,1.59998
4.5504,1.5841,1.25005
4.45848,1.55625,1.22403
4.46914,1.58483,1.30949
4.45039,1.57193,1.27957
4.38179,1.54237,1.22983
4.09668,1.41389,1.01262
3.93716,1.40466,1.08922
3.76491,1.35493,1.04878
3.58189,1.30199,1.0079
3.36701,1.23343,0.941803
3.26035,1.23084,1.01579
3.22754,1.23995,1.07597
3.45361,1.36578,1.34899
3.78785,1.48114,1.49145
4.02423,1.51996,1.4287
3.9376,1.4206,1.13885
3.87972,1.41457,1.16293
3.71765,1.34448,1.04802
3.78943,1.42215,1.26076
3.64864,1.33056,1.05182
3.48611,1.28056,1.00803
3.51786,1.33781,1.18256
3.43819,1.28781,1.06974
3.49167,1.3357,1.19752
3.25457,1.19534,0.899894
2.91869,1.06846,0.747109
2.63763,0.998396,0.732697
2.34499,0.900296,0.651493
2.22129,0.912203,0.793506
2.11109,0.878799,0.779713
2.18823,0.953647,0.9932
2.13772,0.903665,0.846995
2.07059,0.877493,0.815168
2.11743,0.923413,0.946845
2.08661,0.892535,0.856606
2.25714,0.99795,1.10342
2.42337,1.04862,1.12776
2.5823,1.09553,1.1475
2.64603,1.09207,1.06381
2.84885,1.18585,1.23476
2.97952,1.20705,1.18505
2.91036,1.13826,0.98486
2.76904,1.0772,0.890891
2.67336,1.06019,0.914586
2.56359,1.02269,0.878779
2.46266,0.993692,0.866366
2.33862,0.948127,0.816616
2.20154,0.900381,0.772494
2.04617,0.843763,0.716202
1.95271,0.832122,0.762006
1.79548,0.756057,0.645983
1.83765,0.832387,0.888398
1.98103,0.903718,1.02339
2.04682,0.905329,0.951574
2.31043,1.03628,1.21025
2.43118,1.04011,1.08292
2.56758,1.08577,1.12227
2.75327,1.15332,1.20249
2.96205,1.22023,1.25791
2.94695,1.1624,1.04132
2.87354,1.12629,0.974532
2.66638,1.02771,0.808029
2.36877,0.905188,0.65174
2.21829,0.903704,0.765417
2.09601,0.870571,0.763926
1.99093,0.84079,0.757135
1.86,0.78822,0.69516
1.77233,0.773171,0.724606
1.78788,0.8081,0.844764
1.82469,0.825262,0.873647
1.71695,0.743502,0.677816
1.68875,0.762924,0.773496
1.58093,0.6958,0.64071
1.64481,0.774263,0.872285
1.6595,0.763145,0.809066
1.68425,0.775023,0.828578
1.64,0.738614,0.734891
1.60113,0.728357,0.73545
1.59201,0.73441,0.768988
1.66625,0.782998,0.883394
1.85428,0.873598,1.04886
2.00286,0.91198,1.03283
1.9478,0.839802,0.798265
1.89866,0.826066,0.795546
1.80727,0.782173,0.72503
1.80837,0.810931,0.833046
1.79811,0.803259,0.814513
1.84063,0.83226,0.884218
1.79071,0.788516,0.766144
1.72178,0.760241,0.729847
1.70266,0.769494,0.784878
1.8747,0.87648,1.03642
1.84233,0.811035,0.798112
1.89127,0.850744,0.902658
2.16301,0.991962,1.19494
2.31974,1.01418,1.10033
2.53996,1.09694,1.2026
2.64569,1.102,1.10523
2.59161,1.046,0.938407
2.5936,1.06088,0.993515
2.76656,1.15445,1.19213
2.73748,1.09671,0.990403
2.67295,1.06814,0.944329
2.76049,1.13237,1.10734
2.82811,1.14771,1.09973
2.73764,1.08109,0.932255
2.63675,1.04759,0.902284
2.50815,1.00035,0.84887
2.45724,1.00534,0.91478
2.46215,1.02117,0.971191
2.40686,0.988292,0.899845
2.30883,0.945757,0.836091
2.30163,0.967976,0.927452
2.23378,0.929982,0.850333
2.34188,1.00943,1.05358
2.48488,1.06207,1.11458
2.74796,1.16951,1.27884
3.10313,1.29388,1.42106
3.24166,1.28313,1.23088
3.28137,1.27255,1.14925
3.40522,1.32804,1.2469
3.28598,1.23464,1.00726
3.11099,1.1701,0.927738
3.2118,1.2678,1.19546
3.30198,1.29066,1.19924
3.29894,1.26732,1.11381
3.37611,1.30884,1.2
3.43829,1.32242,1.19548
3.223,1.19199,0.912659
2.93308,1.08608,0.790387
2.71068,1.03762,0.803113
2.83636,1.16384,1.15704
2.92612,1.18195,1.13755
2.80652,1.09432,0.918367
2.65558,1.03999,0.858531
2.51962,1.00204,0.844243
2.31533,0.917201,0.73084
2.15571,0.879578,0.739711
2.0721,0.874162,0.799936
1.94006,0.814714,0.71367
1.96404,0.868433,0.892671
2.11114,0.946275,1.0519
2.1767,0.946891,0.977454
2.27154,0.984177,1.02637
2.27928,0.96461,0.93768
2.3934,1.02692,1.06885
2.54385,1.08188,1.13235
2.71748,1.13977,1.18468
2.63589,1.05251,0.920562
2.45968,0.971693,0.791891
2.43263,1.00396,0.933833
2.27634,0.91846,0.769441
2.19216,0.912773,0.825766
2.07486,0.864424,0.762963
2.13656,0.933421,0.967126
2.16132,0.931504,0.93133
2.10205,0.889668,0.829894
2.07347,0.889273,0.857193
2.19444,0.966332,1.03982
2.33458,1.01491,1.08505
2.41083,1.02309,1.03342
2.69932,1.16079,1.29705
2.80918,1.15164,1.1367
2.88833,1.16831,1.12109
3.03872,1.22936,1.21407
3.34713,1.35393,1.41012
3.58311,1.40159,1.37136
3.70854,1.41084,1.28995
3.78238,1.4195,1.25768
3.67565,1.34652,1.08536
3.52346,1.2936,1.02328
3.2468,1.18251,0.866288
2.96371,1.09734,0.802583
2.6903,1.01669,0.751742
2.46955,0.962914,0.751518
2.2145,0.868519,0.65515
2.00418,0.814107,0.649836
1.84872,0.778863,0.669512
1.74612,0.759992,0.701896
1.57637,0.669556,0.56072
1.46617,0.661939,0.623787
1.49364,0.713309,0.796004
1.62479,0.783964,0.93995
1.91406,0.916743,1.17241
2.09971,0.951896,1.09186
2.23849,0.984518,1.0664
2.40639,1.04379,1.12647
2.3467,0.968304,0.883133
2.34272,0.981661,0.938748
2.50187,1.0711,1.13395
2.85862,1.22337,1.38927
3.33862,1.38764,1.57278
3.96316,1.58894,1.77784
4.21901,1.56799,1.45293
4.22705,1.51935,1.26138
4.16418,1.48787,1.2013
3.99712,1.4182,1.09066
3.61845,1.2603,0.855135
3.32447,1.20023,0.866097
3.10902,1.15885,0.891215
2.96523,1.13538,0.927218
2.91976,1.14709,1.00912
2.79136,1.08738,0.907402
2.78876,1.11878,1.02543
2.71017,1.07582,0.938199
2.52836,0.99178,0.80177
2.33433,0.926881,0.746036
2.47905,1.06043,1.11587
2.71053,1.15109,1.24131
3.28094,1.3923,1.65732
3.55665,1.39855,1.39597
3.78759,1.45671,1.39549
3.94185,1.48036,1.3485
3.92933,1.43754,1.20371
3.61072,1.27428,0.899515
3.19269,1.12691,0.737481
3.15249,1.21605,1.0542
3.06361,1.17845,0.995812
2.92074,1.12239,0.919645
2.66736,1.01483,0.765272
2.42846,0.944221,0.724333
2.24421,0.901329,0.735585
2.2086,0.931384,0.88013
2.08891,0.867954,0.763039
2.06684,0.889262,0.863805
2.04758,0.883234,0.861025
2.03833,0.882953,0.86977
2.14245,0.945716,1.01207
2.16586,0.932596,0.930811
2.13905,0.910677,0.872441
2.23071,0.970573,1.01569
2.3172,0.996436,1.0263
2.55942,1.10799,1.22817
2.59946,1.07207,1.0321
2.70141,1.1181,1.11119
2.68402,1.08353,0.991751
2.62555,1.05522,0.940833
2.68647,1.10367,1.06833
2.70121,1.09676,1.02604
2.62081,1.04807,0.918748
2.46564,0.979572,0.813741
2.49568,1.03788,1.00296
2.50819,1.0373,0.987587
2.48971,1.02371,0.953228
2.40798,0.981581,0.873692
2.21231,0.885574,0.713919
2.0423,0.838841,0.701173
1.99831,0.861455,0.826737
1.88608,0.802192,0.72099
1.96284,0.881603,0.949786
2.16713,0.977662,1.12299
2.46755,1.093,1.27393
2.52927,1.05591,1.04101
2.50444,1.02664,0.949842
2.55126,1.0591,1.02983
2.78957,1.17642,1.26056
2.74024,1.09242,0.971348
2.74729,1.10875,1.02712
2.82825,1.15103,1.11272
3.17702,1.31481,1.42604
3.25682,1.27365,1.17839
3.52798,1.39659,1.4008
3.70671,1.42247,1.3367
3.57909,1.31428,1.0489
3.68811,1.40343,1.27796
3.73092,1.39816,1.22288
3.8285,1.43821,1.28709
4.11222,1.55747,1.49027
3.98374,1.4216,1.10791
3.64061,1.2761,0.887296
3.42826,1.25139,0.954783
3.17236,1.16649,0.869179
3.07152,1.17767,0.986077
3.01298,1.1713,1.01425
3.25081,1.31106,1.33024
3.28058,1.26934,1.13834
3.17366,1.20577,0.999318
3.18863,1.24052,1.11265
3.02232,1.14635,0.917972
2.73083,1.02345,0.744683
2.51525,0.978954,0.766823
2.63968,1.10455,1.12276
2.89889,1.21346,1.29795
2.90692,1.15615,1.05566
2.86182,1.12998,0.998769
2.95268,1.19022,1.14344
2.98525,1.18558,1.09353
3.00034,1.18581,1.08
2.97857,1.17035,1.04184
2.88638,1.12531,0.95954
2.81498,1.1093,0.965275
2.66561,1.04346,0.862122
2.57886,1.0336,0.904195
2.50496,1.01406,0.901661
2.41752,0.983112,0.870122
2.42696,1.01143,0.969014
2.37739,0.980545,0.899471
2.30402,0.951005,0.860069
2.32334,0.981581,0.95879
2.58664,1.12106,1.25402
3.05017,1.30236,1.52198
3.06096,1.20023,1.08064
2.84668,1.08104,0.839689
2.62984,1.01394,0.790918
2.497,0.996061,0.842628
2.62138,1.09917,1.11956
2.8122,1.17209,1.21704
2.83708,1.13982,1.05996
2.96611,1.20321,1.18208
3.03652,1.2096,1.13759
3.02079,1.18416,1.05473
2.919,1.13255,0.956875
2.77379,1.07761,0.888219
2.64296,1.04158,0.874965
2.51636,1.00353,0.852603
2.28786,0.900454,0.699613
2.15017,0.884638,0.76193
2.02156,0.843949,0.739192
2.04041,0.891704,0.902481
2.02888,0.879104,0.864802
1.97063,0.8469,0.801211
1.95475,0.854076,0.845076
1.82447,0.774351,0.682874
1.65577,0.702886,0.593571
1.67569,0.773392,0.83085
1.70782,0.784912,0.842054
1.63633,0.727934,0.700029
1.61496,0.739265,0.762059
1.86037,0.889269,1.11637
2.03301,0.927525,1.06513
2.2362,0.999128,1.13389
2.19231,0.923372,0.866516
2.46787,1.08748,1.24814
2.68458,1.13948,1.22235
2.76776,1.13324,1.10406
2.94622,1.20889,1.22638
2.90946,1.14606,1.0146
3.00791,1.20823,1.15989
2.99453,1.17702,1.05212
2.84978,1.10068,0.903877
2.68613,1.04594,0.85291
2.55554,1.0147,0.857034
2.43219,0.978065,0.837849
2.32541,0.948851,0.831251
2.44177,1.04236,1.08014
2.45048,1.01851,0.97272
2.39049,0.981889,0.89172
2.21998,0.895861,0.741621
2.16034,0.909446,0.844773
2.08562,0.880278,0.810571
1.97683,0.834367,0.748433
1.99804,0.878548,0.89596
1.9993,0.872941,0.872191
2.06934,0.913792,0.961323
2.14639,0.940138,0.983596
2.35079,1.03516,1.15473
2.37641,0.9998,0.975655
2.31422,0.957178,0.873409
2.19768,0.904734,0.792224
2.11666,0.889003,0.811798
2.05689,0.875312,0.820452
2.2315,0.990861,1.10348
2.43648,1.06172,1.1699
2.38002,0.979772,0.893544
2.41701,1.01526,0.994803
2.53077,1.06915,1.09304
2.54086,1.04676,0.991491
2.53859,1.04293,0.978791
2.48121,1.01097,0.913019
2.48167,1.02608,0.970546
2.44036,1.00245,0.920651
2.30798,0.935732,0.801061
2.22425,0.923028,0.832883
2.31069,0.99442,1.02557
2.28745,0.959089,0.907516
2.17926,0.900989,0.796357
2.22701,0.958532,0.969734
2.16541,0.909575,0.841553
2.04656,0.854386,0.754145
1.95209,0.831093,0.759557
1.9788,0.873684,0.897637
1.93075,0.836387,0.802503
1.80926,0.772769,0.690365
1.71849,0.753683,0.707185
1.67922,0.755837,0.756632
1.7443,0.806717,0.890343
1.87019,0.863405,0.98235
1.96677,0.887315,0.968785
2.21223,1.00145,1.17471
2.25366,0.965306,0.968105
2.24013,0.946618,0.907679
2.25003,0.955965,0.934175
2.2496,0.953106,0.923287
2.14124,0.888413,0.787158
2.06497,0.873476,0.805122
2.02132,0.868219,0.829828
2.07184,0.909692,0.941366
2.12224,0.925648,0.950557
2.17738,0.944466,0.966616
2.24733,0.97037,0.995823
2.13715,0.886396,0.784031
2.17085,0.937185,0.944077
2.36198,1.03552,1.14286
2.47013,1.04914,1.07676
2.49371,1.03563,0.9959
2.41834,0.986531,0.882178
2.30193,0.938457,0.816029
2.29637,0.966784,0.928217
2.14959,0.879625,0.748776
2.0394,0.8556,0.763699
1.91041,0.806126,0.710485
1.84626,0.80516,0.769067
1.77019,0.774678,0.734055
1.79679,0.813992,0.858901
1.8264,0.823785,0.865649
1.77067,0.779987,0.754699
1.80107,0.816273,0.86347
2.11991,0.988969,1.23929
2.44669,1.0921,1.29878
2.61894,1.10925,1.16716
2.699,1.11198,1.0892
2.6557,1.06835,0.961357
2.61775,1.05813,0.959187
2.4464,0.968781,0.793575
2.31526,0.939045,0.804822
2.21605,0.916046,0.815055
2.03914,0.83374,0.689995
1.87559,0.78433,0.665356
1.72769,0.73831,0.643526
1.62771,0.72013,0.674747
1.6029,0.734558,0.756434
1.63326,0.759844,0.825038
1.77163,0.834399,0.977676
1.82862,0.831657,0.895775
1.86449,0.837984,0.880597
1.84078,0.813399,0.808465
1.82156,0.808776,0.81053
1.89197,0.85654,0.926333
2.11331,0.964642,1.13202
2.31027,1.02077,1.14035
2.42812,1.03853,1.07911
2.62335,1.11652,1.19086
2.92424,1.23008,1.34275
2.81594,1.10012,0.929392
2.67553,1.04895,0.872631
2.7231,1.1114,1.0618
2.66443,1.06706,0.948271
2.62664,1.06089,0.961073
2.50214,0.999511,0.851526
2.3993,0.973323,0.851115
2.32789,0.959267,0.867443
2.35489,0.993406,0.972772
2.31574,0.963839,0.897162
2.27084,0.948146,0.882078
2.15654,0.891886,0.784876
2.19487,0.945993,0.953693
2.42497,1.06404,1.19389
2.63668,1.12411,1.20969
2.70872,1.1129,1.083
2.71242,1.0974,1.01742
2.82359,1.15688,1.14115
2.92152,1.18258,1.14467
2.86317,1.127,0.986357
2.74867,1.07812,0.911881
2.6765,1.06726,0.937673
2.63966,1.06511,0.964507
2.47213,0.97804,0.803067
2.56081,1.07216,1.07341
2.42884,0.974424,0.828416
2.2456,0.9009,0.73543
2.13634,0.887903,0.787661
